조사일,조사지역명,조사지역코드,조사시장명,조사시장코드,품목명,품목코드,유통단계,유통단계 구분,유통단계,품목명,상품코드,조사가격,전날조사가격,규격,등급,
20220123,제주,3904,C-유통,231,월동,1,소비자가격,6,1,무,7,1350,0,1개,상(1등급),1350
20220123,제주,3900,동문시장,214,적,1,소비자가격,1,1,상추,7,1230,0,100G,상(1등급),12300
20220123,제주,3904,C-유통,214,적,1,소비자가격,1,1,상추,7,1240,0,100G,상(1등급),12400
20220123,제주,3900,동문시장,242,청양고추,1,소비자가격,3,1,풋고추,7,960,0,100G,상(1등급),9600
20220123,제주,3900,동문시장,312,국산백색,1,소비자가격,1,1,참깨,7,16200,0,500G,상(1등급),32400
20220123,제주,3900,동문시장,411,후지,1,소비자가격,5,1,사과,7,30000,0,10개,상(1등급),15000
20220123,제주,3904,C-유통,411,후지,1,소비자가격,5,1,사과,7,17250,0,10개,상(1등급),8625
20220123,제주,3900,동문시장,223,가시계통,1,소비자가격,1,1,오이,7,14100,0,10개,상(1등급),7050
20220123,제주,3904,C-유통,223,가시계통,1,소비자가격,1,1,오이,7,14950,0,10개,상(1등급),7475
20220123,제주,3900,동문시장,245,양파(일반),1,소비자가격,0,1,양파,7,2000,0,1KG,상(1등급),2000
20220123,제주,3904,C-유통,245,양파(일반),1,소비자가격,0,1,양파,7,2210,0,1KG,상(1등급),2210
20220123,제주,3900,동문시장,315,일반,1,소비자가격,0,1,느타리버섯,7,1400,0,100G,상(1등급),14000
20220123,제주,3904,C-유통,315,일반,1,소비자가격,0,1,느타리버섯,7,1490,0,100G,상(1등급),14900
20220123,제주,3900,동문시장,412,신고,1,소비자가격,1,1,배,7,36600,0,10개,상(1등급),7320
20220123,제주,3904,C-유통,412,신고,1,소비자가격,1,1,배,7,21800,0,10개,상(1등급),4360
20220123,제주,3900,동문시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,4160,0,1KG,상(1등급),4160
20220123,제주,3904,C-유통,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,6980,0,1KG,상(1등급),6980
20220123,제주,3900,동문시장,212,일반,1,소비자가격,0,1,양배추,7,3000,0,1포기,상(1등급),1000
20220123,제주,3900,동문시장,242,일반고추,1,소비자가격,0,1,풋고추,7,860,0,100G,상(1등급),8600
20220123,제주,3904,C-유통,242,일반고추,1,소비자가격,0,1,풋고추,7,1320,0,100G,상(1등급),13200
20220123,제주,3900,동문시장,255,청피망,1,소비자가격,0,1,피망,7,860,0,100G,상(1등급),8600
20220123,제주,3904,C-유통,255,청피망,1,소비자가격,0,1,피망,7,1790,0,100G,상(1등급),17900
20220123,제주,3900,동문시장,143,국산,1,소비자가격,0,1,녹두,7,7610,0,500G,상(1등급),15220
20220123,제주,3900,동문시장,416,일반,1,소비자가격,0,1,단감,7,15600,0,10개,상(1등급),7800
20220123,제주,3904,C-유통,416,일반,1,소비자가격,0,1,단감,7,13960,0,10개,상(1등급),6980
20220123,제주,3900,동문시장,225,일반,1,소비자가격,0,1,토마토,7,4830,0,1KG,상(1등급),4830
20220123,제주,3904,C-유통,242,청양고추,1,소비자가격,3,1,풋고추,7,1650,0,100G,상(1등급),16500
20220123,제주,3900,동문시장,312,중국참깨,1,소비자가격,2,2,참깨,7,4230,0,500G,중(2등급),8460
20220123,제주,3904,C-유통,535,일반,1,소비자가격,0,1,우유,7,2710,0,1L,상(1등급),2710
20220123,제주,3900,동문시장,418,수입,1,소비자가격,2,1,바나나,7,300,0,100G,상(1등급),3000
20220123,제주,3904,C-유통,418,수입,1,소비자가격,2,1,바나나,7,280,0,100G,상(1등급),2800
20220124,제주,3900,동문시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,4160,4160,1KG,상(1등급),4160
20220124,제주,3904,C-유통,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,6980,6980,1KG,상(1등급),6980
20220124,제주,3904,C-유통,211,월동,1,소비자가격,6,1,배추,7,3180,3180,1포기,상(1등급),1590
20220124,제주,3900,동문시장,312,국산백색,1,소비자가격,1,1,참깨,7,16200,16200,500G,상(1등급),32400
20220124,제주,3900,동문시장,416,일반,1,소비자가격,0,1,단감,7,15600,15600,10개,상(1등급),7800
20220124,제주,3904,C-유통,428,수입,1,소비자가격,0,1,망고,7,5490,5490,1개,상(1등급),5490
20220124,제주,3900,동문시장,638,일반,1,소비자가격,0,2,건멸치,7,1280,1280,100G,중(2등급),12800
20220124,제주,3904,C-유통,638,일반,1,소비자가격,0,2,건멸치,7,2990,2990,100G,중(2등급),29900
20220124,제주,3900,동문시장,215,일반,1,소비자가격,0,1,얼갈이배추,7,2330,2330,1KG(단),상(1등급),2330
20220124,제주,3904,C-유통,215,일반,1,소비자가격,0,1,얼갈이배추,7,2730,2730,1KG(단),상(1등급),2730
20220124,제주,3900,동문시장,245,양파(일반),1,소비자가격,0,1,양파,7,2000,2000,1KG,상(1등급),2000
20220124,제주,3904,C-유통,245,양파(일반),1,소비자가격,0,1,양파,7,2210,2210,1KG,상(1등급),2210
20220124,제주,3900,동문시장,312,중국참깨,1,소비자가격,2,2,참깨,7,4230,4230,500G,중(2등급),8460
20220124,제주,3900,동문시장,420,수입산,1,소비자가격,2,1,파인애플,7,6660,6660,1개,상(1등급),6660
20220124,제주,3900,동문시장,141,백태(국산),1,소비자가격,1,1,콩,7,4510,4510,500G,상(1등급),9020
20220124,제주,3900,동문시장,141,백태(국산),1,소비자가격,1,2,콩,7,3630,3630,500G,중(2등급),7260
20220124,제주,3900,동문시장,221,일반,1,소비자가격,0,1,수박,7,23300,23300,1개,상(1등급),4660
20220124,제주,3904,C-유통,221,일반,1,소비자가격,0,1,수박,7,19900,19900,1개,상(1등급),3980
20220124,제주,3900,동문시장,212,일반,1,소비자가격,0,1,양배추,7,3000,3000,1포기,상(1등급),1000
20220124,제주,3900,동문시장,226,일반,1,소비자가격,0,1,딸기,7,2800,2800,100G,상(1등급),28000
20220124,제주,3904,C-유통,226,일반,1,소비자가격,0,1,딸기,7,1800,1800,100G,상(1등급),18000
20220124,제주,3900,동문시장,246,대파,1,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2500
20220124,제주,3904,C-유통,246,대파,1,소비자가격,0,1,파,7,2920,2920,1KG,상(1등급),2920
20220124,제주,3900,동문시장,412,신고,1,소비자가격,1,1,배,7,36600,36600,10개,상(1등급),7320
20220124,제주,3904,C-유통,412,신고,1,소비자가격,1,1,배,7,34500,21800,10개,상(1등급),6900
20220124,제주,3904,C-유통,314,국산,1,소비자가격,1,1,땅콩,7,3330,3330,100G,상(1등급),33300
20220124,제주,3900,동문시장,213,일반,1,소비자가격,0,1,시금치,7,6000,6000,1KG,상(1등급),6000
20220124,제주,3900,동문시장,223,가시계통,1,소비자가격,1,1,오이,7,14100,14100,10개,상(1등급),7050
20220124,제주,3904,C-유통,223,가시계통,1,소비자가격,1,1,오이,7,14950,14950,10개,상(1등급),7475
20220124,제주,3900,동문시장,212,일반,1,소비자가격,0,2,양배추,7,2000,2000,1포기,중(2등급),666.666666666667
20220124,제주,3904,C-유통,212,일반,1,소비자가격,0,2,양배추,7,2980,3280,1포기,중(2등급),993.333333333333
20220124,제주,3900,동문시장,318,일반,1,소비자가격,0,2,호두,7,1530,1530,100G,중(2등급),15300
20220124,제주,3904,C-유통,318,일반,1,소비자가격,0,2,호두,7,1660,1660,100G,중(2등급),16600
20220124,제주,3900,동문시장,418,수입,1,소비자가격,2,1,바나나,7,300,300,100G,상(1등급),3000
20220124,제주,3904,C-유통,418,수입,1,소비자가격,2,1,바나나,7,280,280,100G,상(1등급),2800
20220124,제주,3900,동문시장,231,월동,1,소비자가격,6,1,무,7,1660,1660,1개,상(1등급),1660
20220124,제주,3904,C-유통,231,월동,1,소비자가격,6,1,무,7,1350,1350,1개,상(1등급),1350
20220124,제주,3900,동문시장,314,수입,1,소비자가격,2,2,땅콩,7,670,670,100G,중(2등급),6700
20220124,제주,3900,동문시장,315,일반,1,소비자가격,0,1,느타리버섯,7,1400,1400,100G,상(1등급),14000
20220124,제주,3904,C-유통,315,일반,1,소비자가격,0,1,느타리버섯,7,1490,1490,100G,상(1등급),14900
20220124,제주,3900,동문시장,214,적,1,소비자가격,1,1,상추,7,1230,1230,100G,상(1등급),12300
20220124,제주,3904,C-유통,214,적,1,소비자가격,1,1,상추,7,1090,1090,100G,상(1등급),10900
20220124,제주,3900,동문시장,223,다다기계통,1,소비자가격,2,1,오이,7,10000,10000,10개,상(1등급),5000
20220124,제주,3904,C-유통,223,다다기계통,1,소비자가격,2,1,오이,7,11960,11960,10개,상(1등급),5980
20220124,제주,3900,동문시장,242,일반고추,1,소비자가격,0,1,풋고추,7,860,860,100G,상(1등급),8600
20220124,제주,3904,C-유통,242,일반고추,1,소비자가격,0,1,풋고추,7,1320,1320,100G,상(1등급),13200
20220124,제주,3900,동문시장,248,일반,1,소비자가격,0,1,고춧가루,7,34900,34900,1KG,상(1등급),34900
20220124,제주,3904,C-유통,248,일반,1,소비자가격,0,1,고춧가루,7,38400,38400,1KG,상(1등급),38400
20220124,제주,3900,동문시장,248,일반,1,소비자가격,1,1,고춧가루,7,13300,13300,1KG,상(1등급),13300
20220124,제주,3900,동문시장,319,일반,1,소비자가격,0,2,아몬드,7,1430,1430,100G,중(2등급),14300
20220124,제주,3904,C-유통,319,일반,1,소비자가격,0,2,아몬드,7,1980,990,100G,중(2등급),19800
20220124,제주,3904,C-유통,420,수입산,1,소비자가격,2,2,파인애플,7,5980,5980,1개,중(2등급),5980
20220124,제주,3900,동문시장,247,국산,1,소비자가격,0,1,생강,7,8000,8000,1KG,상(1등급),8000
20220124,제주,3904,C-유통,247,국산,1,소비자가격,0,1,생강,7,10670,10670,1KG,상(1등급),10670
20220124,제주,3900,동문시장,143,국산,1,소비자가격,0,1,녹두,7,7610,7610,500G,상(1등급),15220
20220124,제주,3900,동문시장,411,후지,1,소비자가격,5,1,사과,7,30000,30000,10개,상(1등급),15000
20220124,제주,3900,동문시장,242,꽈리고추,1,소비자가격,2,1,풋고추,7,1100,1100,100G,상(1등급),11000
20220124,제주,3904,C-유통,242,꽈리고추,1,소비자가격,2,1,풋고추,7,1720,1720,100G,상(1등급),17200
20220124,제주,3900,동문시장,252,일반,1,소비자가격,0,1,미나리,7,1530,1530,1KG,상(1등급),1530
20220124,제주,3900,동문시장,316,일반,1,소비자가격,0,1,팽이버섯,7,500,500,100G,상(1등급),5000
20220124,제주,3904,C-유통,316,일반,1,소비자가격,0,1,팽이버섯,7,470,470,100G,상(1등급),4700
20220124,제주,3900,동문시장,232,무세척,1,소비자가격,1,1,당근,7,3160,3160,1KG,상(1등급),3160
20220124,제주,3904,C-유통,232,무세척,1,소비자가격,1,1,당근,7,1480,1480,1KG,상(1등급),1480
20220124,제주,3904,C-유통,223,취청,1,소비자가격,3,1,오이,7,12450,12450,10개,상(1등급),6225
20220124,제주,3904,C-유통,411,후지,1,소비자가격,5,2,사과,7,10330,10330,10개,중(2등급),5165
20220124,제주,3900,동문시장,317,일반,1,소비자가격,0,1,새송이버섯,7,500,500,100G,상(1등급),5000
20220124,제주,3904,C-유통,317,일반,1,소비자가격,0,1,새송이버섯,7,500,500,100G,상(1등급),5000
20220124,제주,3900,동문시장,426,수입,1,소비자가격,0,2,건포도,7,640,640,100G,중(2등급),6400
20220124,제주,3904,C-유통,426,수입,1,소비자가격,0,2,건포도,7,1260,1260,100G,중(2등급),12600
20220124,제주,3900,동문시장,253,일반,1,소비자가격,0,1,깻잎,7,2530,2530,100G,상(1등급),25300
20220124,제주,3904,C-유통,253,일반,1,소비자가격,0,1,깻잎,7,4200,4200,100G,상(1등급),42000
20220124,제주,3904,C-유통,422,국산,1,소비자가격,1,1,방울토마토,7,11500,8900,1KG,상(1등급),11500
20220124,제주,3900,동문시장,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5000,5000,1KG,상(1등급),5000
20220124,제주,3904,C-유통,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5980,5980,1KG,상(1등급),5980
20220124,제주,3900,동문시장,224,애호박,1,소비자가격,1,1,호박,7,2330,2160,1개,상(1등급),2330
20220124,제주,3904,C-유통,224,애호박,1,소비자가격,1,1,호박,7,1980,1980,1개,상(1등급),1980
20220124,제주,3900,동문시장,424,수입,1,소비자가격,0,1,레몬,7,10000,10000,10개,상(1등급),10000
20220124,제주,3904,C-유통,424,수입,1,소비자가격,0,1,레몬,7,9800,9800,10개,상(1등급),9800
20220124,제주,3900,동문시장,242,청양고추,1,소비자가격,3,1,풋고추,7,960,960,100G,상(1등급),9600
20220124,제주,3904,C-유통,242,청양고추,1,소비자가격,3,1,풋고추,7,1650,1650,100G,상(1등급),16500
20220124,제주,3900,동문시장,652,일반,1,소비자가격,0,1,굵은소금,7,6660,6660,5KG,상(1등급),1332
20220124,제주,3904,C-유통,652,일반,1,소비자가격,0,1,굵은소금,7,9360,9360,5KG,상(1등급),1872
20220124,제주,3900,동문시장,255,청피망,1,소비자가격,0,1,피망,7,1060,860,100G,상(1등급),10600
20220124,제주,3904,C-유통,255,청피망,1,소비자가격,0,1,피망,7,2340,1790,100G,상(1등급),23400
20220124,제주,3904,C-유통,516,일반,1,소비자가격,0,2,계란,7,6380,6380,30개,중(2등급),4253.33333333333
20220124,제주,3900,동문시장,111,일반계,1,소비자가격,1,1,쌀,7,60000,60000,20KG,상(1등급),3000
20220124,제주,3904,C-유통,111,일반계,1,소비자가격,1,1,쌀,7,50900,50900,20KG,상(1등급),2545
20220124,제주,3900,동문시장,241,화건,1,소비자가격,0,1,건고추,7,18300,18300,600G,상(1등급),30500
20220124,제주,3900,동문시장,241,양건,1,소비자가격,2,1,건고추,7,18000,18000,600G,상(1등급),30000
20220124,제주,3904,C-유통,152,수미,1,소비자가격,1,2,감자,7,500,500,100G,중(2등급),5000
20220124,제주,3900,동문시장,224,쥬키니,1,소비자가격,2,1,호박,7,2000,2000,1개,상(1등급),2000
20220124,제주,3904,C-유통,224,쥬키니,1,소비자가격,2,1,호박,7,1880,1880,1개,상(1등급),1880
20220124,제주,3900,동문시장,256,일반,1,소비자가격,0,1,파프리카,7,1600,1600,200G,상(1등급),8000
20220124,제주,3904,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,1880,1880,200G,상(1등급),9400
20220124,제주,3904,C-유통,535,일반,1,소비자가격,0,1,우유,7,2710,2710,1L,상(1등급),2710
20220124,제주,3904,C-유통,419,국산,1,소비자가격,1,1,참다래,7,9070,9070,10개,상(1등급),9070
20220124,제주,3900,동문시장,243,일반,1,소비자가격,0,1,붉은고추,7,1000,1000,100G,상(1등급),10000
20220124,제주,3904,C-유통,243,일반,1,소비자가격,0,1,붉은고추,7,1720,1720,100G,상(1등급),17200
20220124,제주,3900,동문시장,214,청,1,소비자가격,2,1,상추,7,1230,1230,100G,상(1등급),12300
20220124,제주,3904,C-유통,214,청,1,소비자가격,2,1,상추,7,1180,1580,100G,상(1등급),11800
20220124,제주,3900,동문시장,211,월동,1,소비자가격,6,1,배추,7,6440,6440,1포기,상(1등급),3220
20220124,제주,3900,동문시장,225,일반,1,소비자가격,0,1,토마토,7,4830,4830,1KG,상(1등급),4830
20220124,제주,3904,C-유통,225,일반,1,소비자가격,0,1,토마토,7,8250,8250,1KG,상(1등급),8250
20220124,제주,3900,동문시장,257,일반,1,소비자가격,0,1,멜론,7,12500,12500,1개,상(1등급),12500
20220124,제주,3904,C-유통,257,일반,1,소비자가격,0,1,멜론,7,17800,17800,1개,상(1등급),17800
20220124,제주,3904,C-유통,427,수입,1,소비자가격,0,2,건블루베리,7,3090,3090,100G,중(2등급),30900
20220125,제주,3900,동문시장,247,국산,1,소비자가격,0,1,생강,7,8000,8000,1KG,상(1등급),8000
20220125,제주,3904,C-유통,247,국산,1,소비자가격,0,1,생강,7,10670,10670,1KG,상(1등급),10670
20220125,제주,3900,동문시장,319,일반,1,소비자가격,0,2,아몬드,7,1430,1430,100G,중(2등급),14300
20220125,제주,3904,C-유통,319,일반,1,소비자가격,0,2,아몬드,7,1980,1980,100G,중(2등급),19800
20220125,제주,3900,동문시장,214,청,1,소비자가격,2,1,상추,7,1230,1230,100G,상(1등급),12300
20220125,제주,3904,C-유통,214,청,1,소비자가격,2,1,상추,7,1180,1180,100G,상(1등급),11800
20220125,제주,3900,동문시장,242,일반고추,1,소비자가격,0,1,풋고추,7,860,860,100G,상(1등급),8600
20220125,제주,3904,C-유통,242,일반고추,1,소비자가격,0,1,풋고추,7,1320,1320,100G,상(1등급),13200
20220125,제주,3900,동문시장,255,청피망,1,소비자가격,0,1,피망,7,1160,1060,100G,상(1등급),11600
20220125,제주,3904,C-유통,255,청피망,1,소비자가격,0,1,피망,7,2340,2340,100G,상(1등급),23400
20220125,제주,3904,C-유통,422,국산,1,소비자가격,1,1,방울토마토,7,11500,11500,1KG,상(1등급),11500
20220125,제주,3904,C-유통,516,일반,1,소비자가격,0,2,계란,7,6380,6380,30개,중(2등급),4253.33333333333
20220125,제주,3900,동문시장,315,일반,1,소비자가격,0,1,느타리버섯,7,1400,1400,100G,상(1등급),14000
20220125,제주,3904,C-유통,315,일반,1,소비자가격,0,1,느타리버섯,7,1490,1490,100G,상(1등급),14900
20220125,제주,3900,동문시장,418,수입,1,소비자가격,2,1,바나나,7,300,300,100G,상(1등급),3000
20220125,제주,3904,C-유통,418,수입,1,소비자가격,2,1,바나나,7,280,280,100G,상(1등급),2800
20220125,제주,3904,C-유통,223,취청,1,소비자가격,3,1,오이,7,12450,12450,10개,상(1등급),6225
20220125,제주,3900,동문시장,243,일반,1,소비자가격,0,1,붉은고추,7,1000,1000,100G,상(1등급),10000
20220125,제주,3904,C-유통,243,일반,1,소비자가격,0,1,붉은고추,7,1720,1720,100G,상(1등급),17200
20220125,제주,3900,동문시장,212,일반,1,소비자가격,0,1,양배추,7,3000,3000,1포기,상(1등급),1000
20220125,제주,3904,C-유통,314,국산,1,소비자가격,1,1,땅콩,7,3330,3330,100G,상(1등급),33300
20220125,제주,3900,동문시장,424,수입,1,소비자가격,0,1,레몬,7,10000,10000,10개,상(1등급),10000
20220125,제주,3904,C-유통,424,수입,1,소비자가격,0,1,레몬,7,9800,9800,10개,상(1등급),9800
20220125,제주,3900,동문시장,143,국산,1,소비자가격,0,1,녹두,7,7610,7610,500G,상(1등급),15220
20220125,제주,3900,동문시장,248,일반,1,소비자가격,0,1,고춧가루,7,34900,34900,1KG,상(1등급),34900
20220125,제주,3904,C-유통,248,일반,1,소비자가격,0,1,고춧가루,7,38400,38400,1KG,상(1등급),38400
20220125,제주,3900,동문시장,411,후지,1,소비자가격,5,1,사과,7,30000,30000,10개,상(1등급),15000
20220125,제주,3900,동문시장,111,일반계,1,소비자가격,1,1,쌀,7,60000,60000,20KG,상(1등급),3000
20220125,제주,3904,C-유통,111,일반계,1,소비자가격,1,1,쌀,7,50900,50900,20KG,상(1등급),2545
20220125,제주,3900,동문시장,215,일반,1,소비자가격,0,1,얼갈이배추,7,2330,2330,1KG(단),상(1등급),2330
20220125,제주,3904,C-유통,215,일반,1,소비자가격,0,1,얼갈이배추,7,2730,2730,1KG(단),상(1등급),2730
20220125,제주,3904,C-유통,535,일반,1,소비자가격,0,1,우유,7,2710,2710,1L,상(1등급),2710
20220125,제주,3900,동문시장,224,쥬키니,1,소비자가격,2,1,호박,7,2000,2000,1개,상(1등급),2000
20220125,제주,3904,C-유통,224,쥬키니,1,소비자가격,2,1,호박,7,1880,1880,1개,상(1등급),1880
20220125,제주,3900,동문시장,245,양파(일반),1,소비자가격,0,1,양파,7,2000,2000,1KG,상(1등급),2000
20220125,제주,3904,C-유통,245,양파(일반),1,소비자가격,0,1,양파,7,2210,2210,1KG,상(1등급),2210
20220125,제주,3900,동문시장,256,일반,1,소비자가격,0,1,파프리카,7,1730,1600,200G,상(1등급),8650
20220125,제주,3904,C-유통,256,일반,1,소비자가격,0,1,파프리카,7,1880,1880,200G,상(1등급),9400
20220125,제주,3900,동문시장,224,애호박,1,소비자가격,1,1,호박,7,2330,2330,1개,상(1등급),2330
20220125,제주,3904,C-유통,224,애호박,1,소비자가격,1,1,호박,7,1980,1980,1개,상(1등급),1980
20220125,제주,3900,동문시장,316,일반,1,소비자가격,0,1,팽이버섯,7,560,500,100G,상(1등급),5600
20220125,제주,3904,C-유통,316,일반,1,소비자가격,0,1,팽이버섯,7,470,470,100G,상(1등급),4700
20220125,제주,3900,동문시장,426,수입,1,소비자가격,0,2,건포도,7,640,640,100G,중(2등급),6400
20220125,제주,3904,C-유통,426,수입,1,소비자가격,0,2,건포도,7,1260,1260,100G,중(2등급),12600
20220125,제주,3900,동문시장,212,일반,1,소비자가격,0,2,양배추,7,2000,2000,1포기,중(2등급),666.666666666667
20220125,제주,3904,C-유통,212,일반,1,소비자가격,0,2,양배추,7,2980,2980,1포기,중(2등급),993.333333333333
20220125,제주,3900,동문시장,232,무세척,1,소비자가격,1,1,당근,7,3160,3160,1KG,상(1등급),3160
20220125,제주,3904,C-유통,232,무세척,1,소비자가격,1,1,당근,7,1480,1480,1KG,상(1등급),1480
20220125,제주,3900,동문시장,314,수입,1,소비자가격,2,2,땅콩,7,670,670,100G,중(2등급),6700
20220125,제주,3900,동문시장,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5000,5000,1KG,상(1등급),5000
20220125,제주,3904,C-유통,151,고구마(일반),1,소비자가격,0,1,고구마(밤),7,5980,5980,1KG,상(1등급),5980
20220125,제주,3900,동문시장,248,일반,1,소비자가격,1,1,고춧가루,7,13300,13300,1KG,상(1등급),13300
20220125,제주,3904,C-유통,411,후지,1,소비자가격,5,2,사과,7,10330,10330,10개,중(2등급),5165
20220125,제주,3900,동문시장,246,대파,1,소비자가격,0,1,파,7,2500,2500,1KG,상(1등급),2500
20220125,제주,3904,C-유통,246,대파,1,소비자가격,0,1,파,7,2920,2920,1KG,상(1등급),2920
20220125,제주,3900,동문시장,221,일반,1,소비자가격,0,1,수박,7,25000,23300,1개,상(1등급),5000
20220125,제주,3904,C-유통,221,일반,1,소비자가격,0,1,수박,7,19900,19900,1개,상(1등급),3980
20220125,제주,3900,동문시장,242,꽈리고추,1,소비자가격,2,1,풋고추,7,1100,1100,100G,상(1등급),11000
20220125,제주,3904,C-유통,242,꽈리고추,1,소비자가격,2,1,풋고추,7,1720,1720,100G,상(1등급),17200
20220125,제주,3900,동문시장,213,일반,1,소비자가격,0,1,시금치,7,6000,6000,1KG,상(1등급),6000
20220125,제주,3900,동문시장,257,일반,1,소비자가격,0,1,멜론,7,12500,12500,1개,상(1등급),12500
20220125,제주,3904,C-유통,257,일반,1,소비자가격,0,1,멜론,7,17800,17800,1개,상(1등급),17800
20220125,제주,3904,C-유통,419,국산,1,소비자가격,1,1,참다래,7,9070,9070,10개,상(1등급),9070
20220125,제주,3904,C-유통,152,수미,1,소비자가격,1,2,감자,7,500,500,100G,중(2등급),5000
20220125,제주,3900,동문시장,225,일반,1,소비자가격,0,1,토마토,7,4830,4830,1KG,상(1등급),4830
20220125,제주,3904,C-유통,225,일반,1,소비자가격,0,1,토마토,7,8250,8250,1KG,상(1등급),8250
20220125,제주,3900,동문시장,252,일반,1,소비자가격,0,1,미나리,7,1530,1530,1KG,상(1등급),1530
20220125,제주,3900,동문시장,652,일반,1,소비자가격,0,1,굵은소금,7,6660,6660,5KG,상(1등급),1332
20220125,제주,3904,C-유통,652,일반,1,소비자가격,0,1,굵은소금,7,9360,9360,5KG,상(1등급),1872
20220125,제주,3900,동문시장,317,일반,1,소비자가격,0,1,새송이버섯,7,500,500,100G,상(1등급),5000
20220125,제주,3904,C-유통,317,일반,1,소비자가격,0,1,새송이버섯,7,500,500,100G,상(1등급),5000
20220125,제주,3904,C-유통,427,수입,1,소비자가격,0,2,건블루베리,7,3090,3090,100G,중(2등급),30900
20220125,제주,3900,동문시장,412,신고,1,소비자가격,1,1,배,7,36600,36600,10개,상(1등급),7320
20220125,제주,3904,C-유통,412,신고,1,소비자가격,1,1,배,7,34500,34500,10개,상(1등급),6900
20220125,제주,3900,동문시장,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,4160,4160,1KG,상(1등급),4160
20220125,제주,3904,C-유통,112,일반찹쌀,1,소비자가격,1,1,찹쌀,7,6980,6980,1KG,상(1등급),6980
20220125,제주,3900,동문시장,223,가시계통,1,소비자가격,1,1,오이,7,15500,14100,10개,상(1등급),7750
20220125,제주,3904,C-유통,223,가시계통,1,소비자가격,1,1,오이,7,14950,14950,10개,상(1등급),7475
20220125,제주,3904,C-유통,428,수입,1,소비자가격,0,1,망고,7,5490,5490,1개,상(1등급),5490
20220125,제주,3900,동문시장,242,청양고추,1,소비자가격,3,1,풋고추,7,1100,960,100G,상(1등급),11000
20220125,제주,3904,C-유통,242,청양고추,1,소비자가격,3,1,풋고추,7,1650,1650,100G,상(1등급),16500
20220125,제주,3900,동문시장,312,국산백색,1,소비자가격,1,1,참깨,7,16200,16200,500G,상(1등급),32400
20220125,제주,3900,동문시장,226,일반,1,소비자가격,0,1,딸기,7,3330,2800,100G,상(1등급),33300
20220125,제주,3904,C-유통,226,일반,1,소비자가격,0,1,딸기,7,1800,1800,100G,상(1등급),18000
20220125,제주,3900,동문시장,214,적,1,소비자가격,1,1,상추,7,1230,1230,100G,상(1등급),12300
20220125,제주,3904,C-유통,214,적,1,소비자가격,1,1,상추,7,1090,1090,100G,상(1등급),10900
20220125,제주,3900,동문시장,241,화건,1,소비자가격,0,1,건고추,7,18300,18300,600G,상(1등급),30500
20220125,제주,3900,동문시장,241,양건,1,소비자가격,2,1,건고추,7,18000,18000,600G,상(1등급),30000
20220125,제주,3900,동문시장,420,수입산,1,소비자가격,2,1,파인애플,7,6660,6660,1개,상(1등급),6660
20220125,제주,3904,C-유통,420,수입산,1,소비자가격,2,2,파인애플,7,5980,5980,1개,중(2등급),5980
20220125,제주,3900,동문시장,318,일반,1,소비자가격,0,2,호두,7,1530,1530,100G,중(2등급),15300
20220125,제주,3904,C-유통,318,일반,1,소비자가격,0,2,호두,7,1660,1660,100G,중(2등급),16600
20220125,제주,3900,동문시장,253,일반,1,소비자가격,0,1,깻잎,7,2600,2530,100G,상(1등급),26000
20220125,제주,3904,C-유통,253,일반,1,소비자가격,0,1,깻잎,7,4200,4200,100G,상(1등급),42000
20220125,제주,3900,동문시장,416,일반,1,소비자가격,0,1,단감,7,16200,15600,10개,상(1등급),8100
20220125,제주,3900,동문시장,141,백태(국산),1,소비자가격,1,1,콩,7,4510,4510,500G,상(1등급),9020
20220125,제주,3900,동문시장,638,일반,1,소비자가격,0,2,건멸치,7,1280,1280,100G,중(2등급),12800
20220125,제주,3904,C-유통,638,일반,1,소비자가격,0,2,건멸치,7,2990,2990,100G,중(2등급),29900
20220125,제주,3900,동문시장,211,월동,1,소비자가격,6,1,배추,7,6440,6440,1포기,상(1등급),3220
20220125,제주,3904,C-유통,211,월동,1,소비자가격,6,1,배추,7,3180,3180,1포기,상(1등급),1590
20220125,제주,3900,동문시장,141,백태(국산),1,소비자가격,1,2,콩,7,3630,3630,500G,중(2등급),7260
20220125,제주,3900,동문시장,223,다다기계통,1,소비자가격,2,1,오이,7,11600,10000,10개,상(1등급),5800
20220125,제주,3904,C-유통,223,다다기계통,1,소비자가격,2,1,오이,7,11960,11960,10개,상(1등급),5980
20220125,제주,3900,동문시장,231,월동,1,소비자가격,6,1,무,7,1660,1660,1개,상(1등급),1660
20220125,제주,3904,C-유통,231,월동,1,소비자가격,6,1,무,7,1350,1350,1개,상(1등급),1350
20220125,제주,3900,동문시장,312,중국참깨,1,소비자가격,2,2,참깨,7,4230,4230,500G,중(2등급),8460
20220126,제주,3900,동문시장,242,일반고추,1,소비자가격,0,1,풋고추,7,860,860,100G,상(1등급),8600
